,code,name,industry,main_product
1538,094280,효성 ITX,기타 사업지원 서비스업,"컨택센터서비스, Cloud솔루션, CDN, 프로젝터판매"
1539,092300,현우산업,전자부품 제조업,인쇄회로판(PCB)
1540,033270,유나이티드,의약품 제조업,"홈타민 진생연질60C(비타민제),항암제,항생제,순환기계,해열진통제,소화기계약품 제조"
1541,093640,케이알엠,반도체 제조업,멀티미디어반도체
1542,092200,디아이씨,자동차 신품 부품 제조업,"자동차부품(트란스밋숀,프런트액슬,기어,전동축),변속동력전달장치,특수공구,농기계 및 산업기계부품 제조,무역"
1543,095910,에스에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광발전시스템,태양전지모듈"
1544,081580,성우전자,통신 및 방송 장비 제조업,휴대폰금속프레스부품(전자파차단ShieldCan)
1545,073110,엘엠에스,전자부품 제조업,프리즘시트
1546,094970,제이엠티,전자부품 제조업,LCD패널용PBA
1547,080520,오디텍,반도체 제조업,"광반도체, 소자 및 모듈"
1548,095340,ISC,기계장비 및 관련 물품 도매업,반도체테스트소켓
1549,085910,네오티스,자동차 신품 부품 제조업,"마이크로비트,샤프트"
1550,095500,미래나노텍,플라스틱제품 제조업,LCDBLU용광학필름
1551,027580,상보,플라스틱제품 제조업,"광학필름,윈도우필름,미디어필름"
1552,097950,CJ제일제당,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매"
1553,086040,바이오톡스텍,자연과학 및 공학 연구개발업,"안전성평가, 유효성평가"
1554,028670,팬오션,해상 운송업,"해상화물운송(외항,운수보관)"
1555,057540,옴니시스템,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","전자식전력량계,설비미터,원격검침시스템"
1556,094940,푸른기술,컴퓨터 및 주변장치 제조업,"금융자동화기기모듈,역무자동화기기모듈,특수단말시스템"
1557,095270,웨이브일렉트로,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",이동통신중계기용전력증폭기
1558,097230,HJ중공업,토목 건설업,"선박건조,기계플랜트 제조/토목공사,건축공사,조경공사,전기공사,가스공사,준설공사,기계설비공사"
1559,093190,빅솔론,컴퓨터 및 주변장치 제조업,"POS용프린터,프린팅메카니즘"
1560,096760,JW홀딩스,기타 금융업,의약품 수출입업
1561,091340,S&K폴리텍,전자부품 제조업,고밀도폴리우레탄폼시트
1562,096770,SK이노베이션,석유 정제품 제조업,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업"
1563,072770,율호,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",무선인터넷플랫폼
1564,094480,갤럭시아머니트리,소프트웨어 개발 및 공급업,전자결제
1565,086520,에코프로,기타 금융업,"환경소재,화학필터,이차전지소재등"
1566,065150,대산F&B,음·식료품 및 담배 도매업,"외식프랜차이즈사업,육류가공,식자재유통등"
1567,078340,컴투스,소프트웨어 개발 및 공급업,모바일게임
1568,095660,네오위즈,소프트웨어 개발 및 공급업,"피망,스페셜포스"
1569,029780,삼성카드,기타 금융업,"신용카드업,상품신용판매,현금서비스,카드론,리스,기업대출,여행업무,통신판매"
1570,092600,앤씨앤,반도체 제조업,차량용 블랙박스 / 영상처리용 시스템반도체
1571,069410,엔텔스,소프트웨어 개발 및 공급업,운용지원솔루션
1572,001780,알루코,1차 비철금속 제조업,"알루미늄제품,샷시 제조"
1573,093380,풍강,기타 금속 가공제품 제조업,자동차용너트류
1574,095720,웅진씽크빅,초등 교육기관,"기타출판 제조/서적,교구,통신판매 도소매/부동산 임대/교구렌탈,컴퓨터운용관련서비스"
1575,086450,동국제약,의약품 제조업,"인사돌, 복합마데카솔, 파미레이"
1576,064820,케이프,선박 및 보트 건조업,선박엔진용실린더라이너
1577,091580,상신이디피,일차전지 및 이차전지 제조업,2차전지부품
1578,092460,한라IMS,선박 및 보트 건조업,"선용원격자동측정시스템,선용원격자동경보시스템"
1579,073540,에프알텍,통신 및 방송 장비 제조업,이동통신용중계기
1580,091120,이엠텍,전자부품 제조업,"마이크로스피커,리시버"
1581,094850,참좋은여행,여행사 및 기타 여행보조 서비스업,여행상품
1582,094860,네오리진,소프트웨어 개발 및 공급업,네트워크장비공급및인터넷트래픽솔루션
1583,094800,맵스리얼티1,신탁업 및 집합투자업,
1584,078020,LS증권,금융 지원 서비스업,유가증권위탁매매
1585,093520,매커스,기계장비 및 관련 물품 도매업,자일링스(Xilinx)비메모리반도체(PLDchip)유통
1586,091970,나노캠텍,플라스틱제품 제조업,투명전도성관련제품
1587,092730,네오팜,기타 화학제품 제조업,생체기능성(아토피)보습제
1588,039200,오스코텍,의약품 제조업,"뼈이식재,건강식품소재"
1589,089010,켐트로닉스,기타 화학제품 제조업,"Touch IC 및 PBA, TG, EMC"
1590,090470,제이스텍,특수 목적용 기계 제조업,기계장비(디스플레이장비)
1591,088130,동아엘텍,특수 목적용 기계 제조업,LCD검사장비
1592,090370,메타랩스,봉제의복 제조업,"여성용 의류(캐쥬얼티셔츠,바지) 제조"
1593,093370,후성,기초 화학물질 제조업,"불소화물 제조,도매"
1594,084110,휴온스글로벌,의약품 제조업,의약품제조업
1595,089150,케이씨티,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","금융단말시스템,복표발매기,마권발매기"
1596,091700,파트론,전자부품 제조업,"카메라모듈, 안테나, 센서류 등"
1597,086390,유니테스트,특수 목적용 기계 제조업,"반도체메모리주검사장비생산(메모리컴포넌트테스터,메모리모듈테스트)"
1598,090710,휴림로봇,특수 목적용 기계 제조업,제조업용로봇및서비스로봇
1599,093050,LF,봉제의복 제조업,"기성복, 의류, 잡화, 제조"
1600,060540,에스에이티,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","교통관련장비(고정식축중기, 이동식축중기 등)"
1601,066310,큐에스아이,반도체 제조업,레이저다이오드(LaserDiode)
1602,067280,멀티캠퍼스,기타 교육기관,성인/기업전문 교육서비스
1603,044380,주연테크,컴퓨터 및 주변장치 제조업,"각종컴퓨터,주변기기 제조/소프트웨어 개발"
1604,044820,코스맥스비티아이,기타 금융업,"화장품,의약부외품 제조,도매"
1605,089890,코세스,특수 목적용 기계 제조업,반도체SolderBall부착장비등
1606,034590,인천도시가스,연료용 가스 제조 및 배관공급업,도시가스 공급/가스설비공사
1607,080470,성창오토텍,자동차 신품 부품 제조업,"차량용 에어컨필터, 차량용인버터 등"
1608,089140,넥스턴바이오,특수 목적용 기계 제조업,CNC자동선반
1609,089790,제이티,특수 목적용 기계 제조업,반도체장비(Burn-in Sorter 등)
1610,090150,아이윈,자동차 신품 부품 제조업,시트히터
1611,088390,이녹스,그외 기타 운송장비 제조업,"FPCB소재,반도체PKG소재,디스플레이소재,OLED소재"
1612,009770,삼정펄프,"펄프, 종이 및 판지 제조업","지류화장지,안면용,위생용 티슈 제조,판매"
1613,092220,KEC,반도체 제조업,반도체 제조
1614,092230,KPX홀딩스,기초 화학물질 제조업,지주회사
1615,089230,THE E&M,기타 정보 서비스업,인터넷 개인방송 플랫폼
1616,043150,바텍,의료용 기기 제조업,"치과용 디지털 X-ray기기 (파노라마, CT) 및 구강스캐너 등"
1617,086960,MDS테크,소프트웨어 개발 및 공급업,"임베디드개발솔루션,임베디드소프트웨어"
1618,089470,HDC현대EP,기타 화학제품 제조업,"합성수지(PP컴파운딩가공,자동차범퍼,내장제) 제조,도소매"
1619,038060,루멘스,반도체 제조업,LED개발 및 제조
1620,091090,세원이앤씨,"구조용 금속제품, 탱크 및 증기발생기 제조업","화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매"
1621,083660,CSA 코스믹,기타 화학제품 제조업,화장품 제조 및 판매
1622,062860,티엘아이,반도체 제조업,LCDTV및모니터용TimingController
1623,063570,한국전자금융,기타 사업지원 서비스업,"ATM관리사업,CD-VAN사업"
1624,086980,쇼박스,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화투자및배급
1625,068050,팬엔터테인먼트,"영화, 비디오물, 방송프로그램 제작 및 배급업","방송영상물,음반"
1626,039290,인포뱅크,기타 정보 서비스업,"모바일메시징서비스,휴대폰단말기용S/W개발용역"
1627,090350,노루페인트,기타 화학제품 제조업,페인트 제조
1628,090430,아모레퍼시픽,기타 화학제품 제조업,"화장품,생활용품 제조, 판매"
1629,078860,아이오케이,"영화, 비디오물, 방송프로그램 제작 및 배급업",연예인 매니지먼트
1630,088910,동우팜투테이블,"도축, 육류 가공 및 저장 처리업","육계,삼계"
1631,032350,롯데관광개발,여행사 및 기타 여행보조 서비스업,"국내외여행알선,관광개발,전세운수,항공권매매대행"
1632,054950,제이브이엠,일반 목적용 기계 제조업,"전자동 정제,분류 및 포장시스템"
1633,090080,평화산업,자동차 신품 부품 제조업,"자동차부품(방진고무,방류고무(COVER류,CUP류),호스류),장비시설용 부품 제조,판매"
1634,049800,우진플라임,특수 목적용 기계 제조업,"플라스틱사출성형기 제조,판매"
1635,084730,팅크웨어,통신 및 방송 장비 제조업,"내비게이션,블랙박스,태블릿 및 위치정보서비스"
1636,035510,신세계I&C,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권"
1637,086060,진바이오텍,산업용 농·축산물 및 동·식물 도매업,"펩소이젠(식물성단백질),바이오스타치(가공전분),나투포멘(친환경생균제),락토케어(항생제대체형미생물제제)등"
1638,022220,TKG애강,플라스틱제품 제조업,"PB/CPVC 파이프, 연결구"
1639,088790,진도,기타 전문 도매업,"모피제품 제조,가공"
1640,088800,에이스테크,통신 및 방송 장비 제조업,"단말기용안테나,기지국용안테나"
1641,088980,맥쿼리인프라,신탁업 및 집합투자업,증권투자회사
1642,023530,롯데쇼핑,종합 소매업,"백화점(의류,식품 및 잡화),할인점 운영/전자상거래"
1643,068760,셀트리온제약,의약품 제조업,고덱스 캡슐 외
1644,083450,GST,특수 목적용 기계 제조업,"GasScrubber,Chiller"
1645,019990,에너토크,일반 목적용 기계 제조업,전동액츄에이터
1646,079370,제우스,특수 목적용 기계 제조업,LCD제조용장비
1647,085670,뉴프렉스,전자부품 제조업,연성인쇄회로기판
1648,084370,유진테크,특수 목적용 기계 제조업,실리콘질화막증착용LP-CVD
1649,083790,CG인바이츠,자연과학 및 공학 연구개발업,아셀렉스
1650,064550,바이오니아,의료용품 및 기타 의약 관련제품 제조업,"합성유전자,시약및유전자분석장비"
1651,084990,헬릭스미스,자연과학 및 공학 연구개발업,"바이오신약, 천연물신약 연구개발"
1652,083640,인콘,상품 종합 도매업,영상보안장비 및 영상보안솔루션
1653,085660,차바이오텍,기초 의약물질 제조업,"세포치료제 개발, 제대혈 보관 등"
1654,086280,현대글로비스,기타 운송관련 서비스업,"화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대"
1655,078140,대봉엘에스,의약품 제조업,"원료의약품,화장품원료"
1656,067900,와이엔텍,폐기물 처리업,"사업장폐기물중간및최종처리,전문건설,골재제조"
1657,083550,케이엠,기타 섬유제품 제조업,클린룸용Wiper
1658,084870,티비에이치글로벌,봉제의복 제조업,"캐주얼의류,여성의류,남성의류 제조,도소매"
1659,084180,수성웹툰,일반 목적용 기계 제조업,전동지게차
1660,086790,하나금융지주,기타 금융업,기타 금융
1661,001560,제일연마,기타 비금속 광물제품 제조업,"연마석,다이아몬드공구 제조,도소매/주택건설"
1662,080420,모다이노칩,"섬유, 의복, 신발 및 가죽제품 소매업","ESD필터,칩바리스터"
1663,083650,비에이치아이,일반 목적용 기계 제조업,"보일러,열교환기등"
1664,079190,케스피온,통신 및 방송 장비 제조업,휴대폰안테나
1665,079430,현대리바트,가구 제조업,"일반목재가구(책상,침실가구),주방가구,목창호,사무용가구,선실가구 제조"
1666,082800,비보존 제약,의약품 제조업,완제의약품제조
1667,043910,자연과환경,"시멘트, 석회, 플라스터 및 그 제품 제조업","스테인레스파이프, 다공성식생블록,조경원예자재"
1668,079000,와토스코리아,플라스틱제품 제조업,위생도기용부속(양변기용)
1669,084010,대한제강,1차 철강 제조업,"제강,철재,철근,환봉,마환봉,빌레트 제조"
1670,041020,폴라리스오피스,소프트웨어 개발 및 공급업,시스템 소프트웨어
1671,078590,휴림에이텍,자동차 신품 부품 제조업,자동차내장카페트
1672,038070,서린바이오,기타 전문 도매업,생명과학연구기기및시약
1673,075180,새론오토모티브,자동차 신품 부품 제조업,"자동차부품(브레이크패드,라이닝)"
1674,083420,그린케미칼,기타 화학제품 제조업,"비이온계면활성제 제조,도매"
1675,079940,가비아,소프트웨어 개발 및 공급업,"도메인,호스팅"
1676,077360,덕산하이메탈,반도체 제조업,솔더볼(Solderball)
1677,083930,아바코,특수 목적용 기계 제조업,평판디스플레이제조용장비
1678,067310,하나마이크론,반도체 제조업,"반도체패키징,IOT"
1679,083310,엘오티베큠,특수 목적용 기계 제조업,반도체제조용진공펌프
1680,082660,코스나인,기타 화학제품 제조업,화장품
1681,080010,이상네트웍스,상품 중개업,기업간전자상거래서비스
1682,084690,대상홀딩스,기타 금융업,지주회사
1683,071950,코아스,가구 제조업,"사무용가구,금속가구 도매,제조"
1684,078160,메디포스트,기초 의약물질 제조업,제대혈은행
1685,082850,우리바이오,기타 식품 제조업,건강기능식품 개발 제조 및 스마트팜 연구개발
1686,080160,모두투어,여행사 및 기타 여행보조 서비스업,"항공권판매수수료,해외여행알선"
1687,084680,이월드,귀금속 및 장신용품 제조업,"놀이시설 운영,입장료,식음료 소매,부동산 임대"
1688,084670,동양고속,육상 여객 운송업,고속버스 운송/부동산 임대
1689,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대"
1690,078890,가온그룹,통신 및 방송 장비 제조업,디지털셋톱박스
1691,050890,쏠리드,통신 및 방송 장비 제조업,"이동통신중계기,위성DMB용중계기"
1692,004890,동일산업,1차 철강 제조업,"봉강,합금철,철근,마봉강,냉간압조용선재,주조,지선,주강,다이아몬드공구 제조,도매"
1693,082210,옵트론텍,사진장비 및 광학기기 제조업,"IRFilter,Grating"
1694,082270,젬백스,특수 목적용 기계 제조업,"ChemicalAirFilter,GasScrubber"
1695,075130,플랜티넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",유해사이트차단서비스
1696,010960,삼호개발,기반조성 및 시설물 축조관련 전문공사업,"토공사,철근콘크리트공사,포장공사,미장방수공사,상하수도공사,수중공사,비계구조물해체공사/골재,아스콘 제조,판매,중기임대"
1697,073240,금호타이어,고무제품 제조업,"타이어,튜브 제조,도매,무역"
1698,073490,이노와이어리스,통신 및 방송 장비 제조업,통신용 시험 및 계측장비
1699,079950,인베니아,특수 목적용 기계 제조업,"Dry Etcher, 진공합착기, LCD Panel 검사장비, OLED용 진공합착기"
1700,079960,동양이엔피,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","휴대폰용,OA기기및통신장비용,디지털가전용전원공급장치"
1701,080220,제주반도체,반도체 제조업,"모바일용 LP DDR SDRAM, CRAM, SRAM"
1702,079170,한창산업,1차 비철금속 제조업,"아연말,리튬브로마이드,산화망간,인산아연"
1703,079810,디이엔티,특수 목적용 기계 제조업,FPD공정검사장비
1704,080000,에스엔유,특수 목적용 기계 제조업,"OLED증착장비, OLED봉지장비, LCD검사장비 등"
1705,052220,iMBC,영상·오디오물 제공 서비스업,"디지털콘텐츠,웹에이젼시"
1706,079650,서산,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,전주,고강도파일,흄관"
1707,052900,KX하이텍,플라스틱제품 제조업,TRAY(반도체Packing재료)
1708,066910,손오공,기타 전문 도매업,"완구, 게임, 캐릭터수입수수료"
1709,049950,미래컴퍼니,특수 목적용 기계 제조업,EdgeGrinder
1710,052460,아이크래프트,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","인터넷핵심망(CCR,MCR,NAS등)"
1711,079160,CJ CGV,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영"
1712,081000,일진다이아,기타 화학제품 제조업,"공업용 합성다이아몬드 제조,도매,수출입"
1713,072870,메가스터디,"서적, 잡지 및 기타 인쇄물 출판업","온라인강의,교재판매"
1714,073010,케이에스피,일반 목적용 기계 제조업,"선박용엔진밸브,형단조품"
1715,046440,KG모빌리언스,소프트웨어 개발 및 공급업,유무선전화결제서비스
1716,078600,대주전자재료,전자부품 제조업,"전도성페이스트,태양전지 페이스트,고분자재료,PIG,이차전지용음극재료"
1717,054450,텔레칩스,반도체 제조업,"디지털미디어프로세서,발신자정보표시칩"
1718,078150,HB테크놀러지,특수 목적용 기계 제조업,TFT-LCD검사장비
1719,067990,도이치모터스,자동차 판매업,수입자동차
1720,014830,유니드,기초 화학물질 제조업,"탄산칼륨,가성칼륨,가성카리,탄산카리(무기화합물),MDF(가공목재) 제조,도매"
1721,051360,토비스,영상 및 음향기기 제조업,Gaming모니터
1722,072520,제넨바이오,생활용품 도매업,휴대폰윈도우
1723,041650,상신브레이크,자동차 신품 부품 제조업,"자동차 브레이크 슈 어셈블리,브레이크패드 제조/군납업,무역/부동산 임대"
1724,078130,국일제지,기타 종이 및 판지 제품 제조업,"산업용 및 가정용 지류(강판간지, 다공지 등)"
1725,068790,DMS,특수 목적용 기계 제조업,LCD 제조장비
1726,023810,인팩,자동차 신품 부품 제조업,"자동차용 케이블,전자정보통신관련기기 제조,도매"
1727,078940,퀀타피아,생활용품 도매업,전기공사업
1728,048870,시너지이노베이션,의료용 기기 제조업,카메라 어플리케이션 프로세서(CAP)
1729,065350,신성델타테크,가정용 기기 제조업,"세탁기, 자동차, 에어컨 및 LCD 부품"
1730,078930,GS,기타 금융업,지주회사/부동산 임대
1731,077500,유니퀘스트,기계장비 및 관련 물품 도매업,"반도체직접회로 도매,무역,제조"
1732,058730,다스코,"구조용 금속제품, 탱크 및 증기발생기 제조업","데크플레이트,도로안전시설물(가드레일,강재방호책),건축용단열재보드(경질우레탄보드),신재생에너지사업"
1733,039340,한국경제TV,텔레비전 방송업,"광고수입, 협찬수입"
1734,034220,LG디스플레이,전자부품 제조업,액정표시장치(TFT-LCD) 제조
1735,064260,다날,소프트웨어 개발 및 공급업,모바일콘텐츠 및 유무선전화결제
1736,078000,텔코웨어,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","소프트웨어(핵심망솔루션,무선데이터솔루션,요소기술) 개발,유지보수,무역"
1737,011080,형지I&C,봉제의복 제조업,"의복, 악세사리"
1738,050090,비케이홀딩스,광고업,"Metal Paste, Solder Ball"
1739,029960,코엔텍,"증기, 냉·온수 및 공기조절 공급업",산업폐기물 소각/매립처리
1740,057030,YBM넷,교육지원 서비스업,"온라인교육, 수수료수입 등"
1741,065770,CS,통신 및 방송 장비 제조업,"이동통신중계기, 위성방송(DMB)중계기(Gap-Filler)"
1742,074430,아미노로직스,기초 의약물질 제조업,DVR용 영상처리 칩
1743,066700,테라젠이텍스,의약품 제조업,"Loading/Unloading System, PCB Bonding System"
1744,066900,디에이피,전자부품 제조업,Build-Up PCB(인쇄회로기판)
1745,078350,한양디지텍,반도체 제조업,메모리 모듈
1746,077970,STX엔진,일반 목적용 기계 제조업,"엔진,터빈,내연기관 제조,도매"
1747,075970,동국알앤에스,기타 비금속 광물제품 제조업,내화물
1748,069540,빛과전자,통신 및 방송 장비 제조업,기타무선통신장비제조업
1749,073190,듀오백,가구 제조업,사무용 및 가정용 의자
1750,054090,삼진엘앤디,그외 기타 제품 제조업,"몰드프레임, TFT-LCD BLU"
1751,041910,폴라리스AI파마,의약품 제조업,원료의약품
1752,034310,NICE,회사 본부 및 경영 컨설팅 서비스업,"기업신용분석,유가증권등급평정,기업정보,긍융정보,경제정보,소비자신용정보 제공,시장조사,사회여론조사,점외 CD/ATM사업"
1753,019680,대교,초등 교육기관,"학습지,참고서 출판/건설업/종합유선방송 프로그램공급,디지털학원"
1754,067770,세진티에스,전자부품 제조업,LED/LCD용 광기능성 시트
1755,070590,한솔인티큐브,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",기업통신 및 무선인터넷
1756,073570,리튬포어스,그외 기타 제품 제조업,"휴대폰액세서리의 제조, 판매"
1757,073640,테라사이언스,기타 금속 가공제품 제조업,유압용 관이음쇠
1758,065680,우주일렉트로,전자부품 제조업,정보통신용 초정밀커넥터
1759,057880,푸른소나무,"섬유, 의복, 신발 및 가죽제품 소매업",의료기기
1760,024110,기업은행,은행 및 저축기관,은행업
1761,074610,이엔플러스,일반 목적용 기계 제조업,소방자동차 제조
1762,067160,SOOP,소프트웨어 개발 및 공급업,1인미디어플랫폼
1763,060570,드림어스컴퍼니,영상·오디오물 제공 서비스업,온라인 음악 서비스
1764,066410,버킷스튜디오,전기 통신업,DVD타이틀
1765,074600,원익QnC,유리 및 유리제품 제조업,반도체용 석영유리
1766,071280,로체시스템즈,특수 목적용 기계 제조업,LCD 제조용 이송장비
1767,069510,에스텍,영상 및 음향기기 제조업,스피커 및 스피커시스템
1768,067170,오텍,자동차 재제조 부품 제조업,"냉동 및 내장탑차, 앰블란스"
1769,054780,키이스트,"영화, 비디오물, 방송프로그램 제작 및 배급업",멀티미디어 SI
1770,041440,현대에버다임,특수 목적용 기계 제조업,"콘크리트펌프트럭, 중장비개량사업"
1771,025750,한솔홈데코,제재 및 목재 가공업,"PB,MDF,바닥재,강화,재생목재,LPM,제재목 제조,도소매,무역/임업,벌목관련 사업"
1772,072020,중앙백신,기초 의약물질 제조업,동물용백신
1773,065510,휴비츠,의료용 기기 제조업,"자동검안기, 자동렌즈미터"
1774,072470,우리산업홀딩스,자동차 신품 부품 제조업,HVAC ACTUATOR (자동차 공조장치 부품 등)
1775,068930,디지털대성,일반 교습 학원,대성N스쿨 (교육 프랜차이즈)
1776,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조"
1777,035250,강원랜드,유원지 및 기타 오락관련 서비스업,"카지노,관광호텔,골프장,스키장,체육시설 운영"
1778,069330,유아이디,전자부품 제조업,"ITO COATING, GLASS LAMINATION"
1779,064760,티씨케이,기타 비금속 광물제품 제조업,반도체 제조공정용 고순도 흑연제품
1780,037270,YG PLUS,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","광고대행,광고물 제작"
1781,052710,아모텍,전자부품 제조업,"칩바리스터, 아몰퍼스코어"
1782,072710,농심홀딩스,기타 금융업,"지주회사,투자자문,경영컨설팅 서비스"
1783,065950,웰크론,직물직조 및 직물제품 제조업,"기능성 침구용품, 크리너, 필터, 방탄·방검복"
1784,047310,파워로직스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","2차전지 보호회로 및 배터리팩, 카메라모듈"
1785,071050,한국금융지주,기타 금융업,금융지주회사
1786,041520,이엘씨,상품 중개업,반도체장비용 유량계와 유량 제어장치
1787,072130,유엔젤,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","소프트웨어(무선인터넷 솔루션,ASP통신사업자용 지능망솔루션 및 단문메세지센터) 개발,공급"
1788,034120,SBS,텔레비전 방송업,"TV,라디오방송,광고"
1789,064240,홈캐스트,기타 전문 도매업,디지털 셋톱박스
1790,066790,씨씨에스,텔레비전 방송업,케이블TV서비스 및 초고속인터넷서비스
1791,069080,웹젠,소프트웨어 개발 및 공급업,3D 온라인게임 '뮤(MU)'
1792,036570,엔씨소프트,소프트웨어 개발 및 공급업,"인터넷머그게임(리니지),그룹웨어,인터넷커뮤니티 개발,유지,공급"
1793,071090,하이스틸,1차 철강 제조업,"강관 제조,도매"
1794,067080,대화제약,의약품 제조업,"후로스판, 세파메칠 등"
1795,066590,우수AMS,자동차 신품 부품 제조업,"엔진, 조향 및 기아변속기 부품"
1796,067290,JW신약,의약품 제조업,"매니큐어세트, 손톱깎이"
1797,066130,하츠,가정용 기기 제조업,"레인지후드, 빌트인 기기 등"
1798,065450,빅텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",전자전시스템 장치류
1799,065130,탑엔지니어링,특수 목적용 기계 제조업,LCD Cell Line 자동화 장치
1800,069730,DSR제강,1차 철강 제조업,"와이어로프,각종 경강선,철선제품,PC강선,아연도 강연선 제조"
1801,065440,이루온,소프트웨어 개발 및 공급업,이동통신 핵심망 및 서비스망 솔루션 개발 공급
1802,006890,태경케미컬,기초 화학물질 제조업,"드라이아이스,액체탄산,고체탄산 제조"
1803,049630,재영솔루텍,사진장비 및 광학기기 제조업,플라스틱 사출금형
1804,021650,한국큐빅,플라스틱제품 제조업,Curl Fit(표면처리사업)
1805,051370,인터플렉스,전자부품 제조업,연성회로기판(Flexible PCB)
1806,065570,삼영이엔씨,통신 및 방송 장비 제조업,"GMDSS장비, GPS플로터 등"
1807,065650,하이퍼코퍼레이션,기계장비 및 관련 물품 도매업,음반재킷 제작
1808,066980,한성크린텍,"건축기술, 엔지니어링 및 관련 기술 서비스업",수처리설비EPC
1809,016100,리더스코스메틱,"골판지, 종이 상자 및 종이용기 제조업",화장품
1810,011500,한농화성,기타 화학제품 제조업,"계면활성제,글리콜에테르 제조,판매"
1811,042040,케이피엠테크,기타 전문 도매업,"표면처리약품, 전자동 도금설비"
1812,066670,디티씨,전자부품 제조업,LCD Module
1813,066430,와이오엠,기타 전문 도매업,"VCI,LDPE필름 외"
1814,047820,초록뱀미디어,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송프로그램 제작 및 공급
1815,064090,웨스트라이즈,상품 종합 도매업,"Jayjun, Nerdy 외"
1816,049960,쎌바이오텍,기초 의약물질 제조업,유산균 원말 및 완제품
1817,053290,NE능률,"서적, 잡지 및 기타 인쇄물 출판업",영어학습교재
1818,064520,테크엘,반도체 제조업,"메모리 카드, 스마트 카드 등"
1819,069960,현대백화점,종합 소매업,백화점
1820,035600,KG이니시스,소프트웨어 개발 및 공급업,전자지불서비스
1821,065170,비엘팜텍,음·식료품 및 담배 도매업,건강보조식품 등
1822,069460,대호에이엘,1차 비철금속 제조업,"알루미늄 환절판 제조,도매,무역"
1823,069620,대웅제약,의약품 제조업,"양약,의료기기 제조/화장품,의약부의품 도소매/부동산 임대"
1824,041590,플래스크,실내건축 및 건축마무리 공사업,"실내건축, 에너지저장시스템"
1825,027740,마니커,"도축, 육류 가공 및 저장 처리업","닭고기,햄,계육가공제품,계육,육가공제품 제조,판매,유통/양계관련사업/부동산임대/수출입대행"
1826,036530,SNT홀딩스,기타 금융업,"지배,경영지도,정리,육성"
1827,069260,티케이지휴켐스,기타 화학제품 제조업,"화합물,화학제품 제조"
1828,042600,새로닉스,전자부품 제조업,"광학시트, FFC"
1829,033530,에스제이지세종,자동차 신품 부품 제조업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조"
1830,065500,오리엔트정공,자동차 신품 부품 제조업,"하우징, 리테이너베어링"
1831,060900,DGP,전기업,풍력 및 태양광 발전업
1832,066620,국보디자인,실내건축 및 건축마무리 공사업,인테리어디자인
1833,052770,아이톡시,기타 전문 도매업,게임
1834,065420,에스아이리소스,기타 화학제품 제조업,유연탄
1835,064800,포니링크,"섬유, 의복, 신발 및 가죽제품 소매업",의류제품
1836,058430,포스코스틸리온,1차 철강 제조업,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매"
1837,039980,폴라리스AI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","TRS통신, Kipling Bag외"
1838,048410,현대바이오,기타 화학제품 제조업,화장품 및 화장품원료
1839,068290,삼성출판사,"서적, 잡지 및 기타 인쇄물 출판업","서적 출판,인쇄,소매/부동산 임대"
